time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
6630,1.603,7.119,1.488,-0.058,-0.05,-0.234,0.107,0.105160702,0
6631,6.967,5.672,15.074,-0.043,0.123,-0.062,0.096,0.105160702,0
6632,5.747,0.58,13.25,-0.044,-0.14,0.012,0.091,0.105160702,0
6633,4.422,5.493,2.717,-0.007,0.043,-0.063,0.103,0.105160702,0
6634,8.221,11.103,-3.234,0.011,0.249,0.053,0.094,0.105160702,0
6635,14.018,6.829,-2.481,0.021,-0.064,0.084,0.08,0.105160702,0
6636,7.485,6.631,0.968,0.149,-0.073,-0.08,0.1,0.105160702,0
6637,7.914,24.54,12.849,-0.004,0.182,0.025,0.094,0.105160702,0
6638,11.75,1.893,19.59,-0.002,0.074,0.122,0.099,0.105160702,0
6639,3.877,4.358,9.487,-0.07,-0.127,-0.027,0.096,0.105160702,0
6640,6.393,5.993,0.252,0.088,0.127,0.1,0.127,0.105160702,0
6641,8.779,-2.181,-3.486,-0.113,0.064,-0.108,0.091,0.105160702,0
6642,5.212,-1.131,-5.533,-0.046,-0.205,-0.106,0.095,0.105160702,0
6643,2.023,10.07,2.199,-0.117,-0.022,-0.159,0.106,0.105160702,0
6644,7.677,5.111,15.99,-0.028,0.128,0.122,0.113,0.105160702,0
6645,4.96,8.248,14.652,0.053,-0.078,0.082,0.112,0.105160702,0
6646,1.571,8.197,3.792,-0.009,-0.048,-0.105,0.12,0.105160702,0
6647,2.483,6.038,-1.493,-0.035,0.139,-0.003,0.096,0.105160702,0
6648,8.85,-0.203,-3.865,-0.053,-0.067,0.058,0.102,0.105160702,0
6649,1.508,4.63,1.07,-0.021,-0.039,-0.045,0.095,0.105160702,0
6650,4.464,11.754,14.025,0.013,0.195,0.116,0.09,0.105160702,0
6651,7.622,1.847,17.296,0.174,0.018,0.232,0.12,0.105160702,0
6652,3.342,1.07,7.3,0.036,-0.128,-0.079,0.09,0.105160702,0
6653,6.642,5.725,1.418,0.009,0.177,0.027,0.101,0.105160702,0
6654,13.659,4.876,-4.155,-0.007,0.102,0.089,0.09,0.105160702,0
6655,11.134,3.577,-1.909,0.108,-0.095,0.007,0.091,0.105160702,0
6656,7.186,18.24,8.612,0.025,0.145,0.114,0.09,0.105160702,0
6657,12.362,11.089,21.064,0.084,0.157,0.201,0.094,0.105160702,0
6658,7.099,8.039,15.343,-0.03,-0.151,-0.068,0.087,0.105160702,0
6659,3.567,0.942,5.742,0.028,-0.015,-0.063,0.075,0.105160702,0
6660,4.875,0.03,-2.206,-0.008,0.18,0.085,0.091,0.105160702,0
6661,8.022,-1.594,-4.601,0.117,0.059,0.053,0.083,0.105160702,0
6662,1.557,4.171,1.067,-0.106,0.16,0.115,0.09,0.105160702,0
6663,2.882,10.532,12.466,0.085,0.093,0.2,0.082,0.105160702,0
6664,6.538,9.684,18.207,0.143,-0.031,0.016,0.096,0.105160702,0
6665,-0.524,6.495,9.501,0.048,-0.132,-0.035,0.087,0.105160702,0
6666,0.19,3.777,-1.099,0.112,0.126,0.039,0.099,0.105160702,0
6667,6.703,2.83,-3.73,-0.011,0.13,0.113,0.081,0.105160702,0
6668,4.081,4.059,1.593,-0.061,0.131,0.126,0.083,0.105160702,0
6669,2.678,8.92,10.865,0.112,0.172,0.097,0.086,0.105160702,0
6670,7.719,-0.868,17.328,0.101,0.098,0.09,0.08,0.105160702,0
6671,5.397,0.689,6.574,-0.037,-0.119,-0.06,0.074,0.105160702,0
6672,6.479,1.274,-1.883,0.128,0.066,0.101,0.103,0.105160702,0
6673,10.387,9.748,-4.073,-0.03,0.062,0.037,0.071,0.105160702,0
6674,13.485,8.073,0.525,-0.039,0.037,0.009,0.079,0.105160702,0
6675,8.412,10.453,7.676,0.057,0.132,0.036,0.081,0.105160702,0
6676,9.581,14.833,15.891,0.106,0.137,0.098,0.095,0.105160702,0
6677,9.953,6.947,15.082,-0.108,-0.002,0.005,0.072,0.105160702,0
6678,2.415,2.47,5.76,-0.1,0.113,0.076,0.089,0.105160702,0
6679,3.946,5.383,-0.02,0.141,0.082,0.154,0.094,0.105160702,0
6680,7.91,4.234,-1.901,-0.035,0.016,-0.079,0.099,0.105160702,0
6681,2.967,1.385,1.112,-0.021,0.117,-0.04,0.083,0.105160702,0
6682,2.578,5.479,5.692,0.044,0.033,0.198,0.098,0.105160702,0
6683,6.315,5.411,13.47,0.12,-0.157,0.063,0.091,0.105160702,0
6684,1.739,8.798,8.701,-0.194,-0.153,-0.091,0.098,0.105160702,0
6685,1.172,3.492,1.859,-0.026,0.001,0.059,0.081,0.105160702,0
6686,4.097,6.932,-1.665,0.045,0.038,0.109,0.127,0.105160702,0
6687,4.503,5.939,-0.625,0.148,-0.117,-0.13,0.1,0.105160702,0
6688,1.918,1.596,2.963,0.026,0.097,0.001,0.111,0.105160702,0
6689,5.416,3.368,13.18,0.004,0.133,0.004,0.131,0.105160702,0
6690,6.857,6.379,13.308,-0.094,-0.234,-0.082,0.139,0.105160702,0
6691,3.766,0.97,3.322,-0.163,-0.192,-0.107,0.115,0.105160702,0
6692,7.796,5.538,-1.602,-0.023,-0.049,0.064,0.177,0.105160702,0
6693,13.463,10.108,-1.94,-0.05,0.012,-0.1,0.198,0.105160702,0
6694,9.234,9.818,3.204,0.065,0.215,0.049,0.178,0.105160702,0
6695,7.882,12.643,12.25,-0.052,0.106,0.087,0.169,0.105160702,0
6696,4.346,1.276,1.659,-0.14,-0.037,-0.049,0.071,0.105160702,0
6697,1.407,2.861,3.259,0.058,0.045,0.051,-0.005,0.105586012,0
6698,13.409,-2.044,25.126,0.349,-0.032,0.165,0.154,0.105586012,0
6699,3.011,-2.451,14.477,-0.232,0.016,0.249,0.133,0.105586012,0
6700,4.932,5.515,1.438,-0.028,0.096,-0.086,0.156,0.105586012,0
6701,7.492,1.352,-4.995,0.133,0.271,0.008,0.164,0.105586012,0
6702,9.392,-6.801,-4.312,-0.048,-0.074,0.222,0.122,0.105586012,0
6703,-1.054,9.111,0.283,0.24,-0.072,0.065,0.113,0.105586012,0
6704,6.965,17.856,14.554,0.092,0.209,0.016,0.107,0.105586012,0
6705,6.762,3.05,18,0.074,0.142,0.432,0.105,0.105586012,0
6706,-2.84,6.904,5.274,0.17,-0.149,-0.058,0.099,0.105586012,0
6707,-0.24,12.711,-1.993,0.014,0.238,-0.17,0.08,0.105586012,0
6708,9.164,-3.354,-1.271,-0.008,0.048,0.232,0.07,0.105586012,0
6709,0.046,-4.32,-3.021,0.029,-0.319,-0.167,0.085,0.105586012,0
6710,4.367,20.713,9.671,0.018,0.252,0.17,0.086,0.105586012,0
6711,9.241,-5.766,19.265,-0.115,0.184,0.243,0.084,0.105586012,0
6712,1.419,-1.841,8.938,-0.233,-0.371,-0.272,0.086,0.105586012,0
6713,8.034,9.638,-1.955,0,0.072,-0.257,0.087,0.105586012,0
6714,12.155,5.13,-2.681,0.04,0.044,0.075,0.102,0.105586012,0
6715,12.305,-0.793,-2.889,0.152,-0.174,0.186,0.103,0.105586012,0
6716,7.16,22.415,4.873,-0.102,0.208,0.115,0.107,0.105586012,0
6717,12.572,13.523,17.941,-0.092,0.133,-0.09,0.082,0.105586012,0
6718,7.598,1.888,18.79,0.059,-0.122,0.195,0.08,0.105586012,0
6719,0.52,3.878,3.736,0.027,-0.143,0.012,0.075,0.105586012,0
6720,4.741,4.538,-4.093,-0.053,0.14,-0.121,0.095,0.105586012,0
6721,10.423,-4.1,-2.223,-0.017,0.026,0.165,0.087,0.105586012,0
6722,-1.056,0.152,-2.36,0.02,-0.096,-0.261,0.091,0.105586012,0
6723,3.154,19.12,8.156,-0.012,0.121,-0.174,0.076,0.105586012,0
6724,8.334,1.619,18.728,-0.13,0.113,0.145,0.097,0.105586012,0
6725,-0.237,5.725,8.747,-0.016,-0.235,0.048,0.097,0.105586012,0
6726,1.597,12.591,-0.447,-0.012,0.04,-0.193,0.096,0.105586012,0
6727,6.682,3.233,-0.812,-0.011,0.105,-0.005,0.08,0.105586012,0
6728,4.894,-7.173,-2.613,0.076,-0.174,0.002,0.078,0.105586012,0
6729,2.199,11.123,3.886,0.062,0.002,-0.207,0.081,0.105586012,0
6730,9.196,4.381,15.286,-0.002,0.203,0.178,0.095,0.105586012,0
6731,5.642,-1.427,15.999,-0.108,-0.253,-0.163,0.075,0.105586012,0
6732,3.699,2.927,3.036,0.038,0.052,-0.109,0.101,0.105586012,0
6733,8.179,11.937,-1.839,0.036,0.303,0.144,0.099,0.105586012,0
6734,14.748,1.708,-1.066,0.083,-0.151,0.146,0.088,0.105586012,0
6735,6.167,8.304,0.724,0.131,-0.085,-0.024,0.082,0.105586012,0
6736,8.502,23.998,13.916,-0.063,0.246,-0.095,0.081,0.105586012,0
6737,11.653,1.632,19.823,0.141,0.082,0.206,0.084,0.105586012,0
6738,1.761,2.719,12.656,-0.055,-0.056,0.067,0.068,0.105586012,0
6739,5.086,4.891,2.089,0.015,0.165,0.034,0.082,0.105586012,0
6740,8.911,-1.175,-2.736,0.02,0.175,0.127,0.087,0.105586012,0
6741,4.895,-1.552,-5.809,0.092,-0.114,-0.021,0.079,0.105586012,0
6742,2.204,8.547,2.781,0.028,0.01,-0.188,0.088,0.105586012,0
6743,7.559,5.46,17.361,0.001,0.268,0.178,0.117,0.105586012,0
6744,2.987,7.588,13.876,0.155,-0.027,0.286,0.084,0.105586012,0
6745,1.209,8.811,4.214,0.086,-0.017,-0.09,0.099,0.105586012,0
6746,1.069,7.241,-2.483,0.055,0.223,0.104,0.101,0.105586012,0
6747,7.117,-1.83,-3.989,0.013,-0.014,0.133,0.1,0.105586012,0
6748,1.511,0.831,0.277,0.07,0.045,0.019,0.095,0.105586012,0
6749,5.062,9.391,12.618,0.049,0.184,0.083,0.093,0.105586012,0
6750,6.903,-0.435,17.224,0.134,-0.024,0.089,0.1,0.105586012,0
6751,2.059,1.556,5.89,0.005,-0.111,-0.121,0.093,0.105586012,0
6752,6.228,9.151,-1.693,0.098,0.274,0.077,0.107,0.105586012,0
6753,13.657,6.06,-4.904,0.058,0.114,0.193,0.103,0.105586012,0
6754,9.166,4.623,-3.08,0.133,-0.02,0.037,0.113,0.105586012,0
6755,7.406,19.754,5.959,0.173,0.2,0.158,0.096,0.105586012,0
6756,9.805,6.577,18.614,0.112,0.183,0.254,0.081,0.105586012,0
6757,5.496,4.857,13.038,0.026,-0.049,0.124,0.092,0.105586012,0
6758,4.782,3.918,4.006,0.043,0.038,0.076,0.088,0.105586012,0
6759,5.18,1.108,-2.633,0.062,0.186,0.066,0.079,0.105586012,0
6760,10.215,-1.749,-5.334,0.052,0.058,0.024,0.086,0.105586012,0
6761,2.867,4.021,-0.174,0.011,-0.055,0.109,0.078,0.105586012,0
6762,3.741,12.428,12.066,0.064,0.036,0.079,0.077,0.105586012,0
6763,7.103,10.41,16.433,0.222,-0.031,0.056,0.085,0.105586012,0
6764,-0.66,7.827,8.33,-0.013,-0.069,-0.019,0.081,0.105586012,0
6765,2.38,4.961,1.152,0.113,0.06,0.038,0.093,0.105586012,0
6766,6.859,3.553,-3.586,0.032,0.094,0.086,0.104,0.105586012,0
6767,4.718,2.375,-1.741,0.025,-0.094,0.047,0.105,0.105586012,0
6768,2.841,8.126,7.621,0.077,0.268,0.027,0.093,0.105586012,0
6769,8.174,-0.981,17.826,0.042,0.18,0.025,0.087,0.105586012,0
6770,5.231,4.419,10.767,-0.025,-0.02,0.019,0.096,0.105586012,0
6771,7.282,3.101,2.3,0.155,0.14,0.128,0.086,0.105586012,0
6772,11.05,6.233,-5.055,0.078,0.217,0.201,0.086,0.105586012,0
6773,13.361,4.583,-2.803,0.239,0.04,0.079,0.086,0.105586012,0
6774,8.886,16.03,7.396,0.204,0.274,0.245,0.086,0.105586012,0
6775,10.562,17.208,20.5,0.181,0.33,0.247,0.077,0.105586012,0
6776,9.882,6.79,19.557,0.028,0.095,0.175,0.077,0.105586012,0
6777,2.419,-0.161,5.127,0.205,-0.028,0.193,0.059,0.105586012,0
6778,5.501,2.76,-3.223,0.202,0.153,0.156,0.086,0.105586012,0
6779,9.057,3.387,-2.65,0.089,0.265,0.139,0.075,0.105586012,0
6780,3.165,3.109,4.264,0.208,0.133,0.084,0.082,0.105586012,0
6781,3.563,9.018,11.278,0.196,0.236,0.207,0.083,0.105586012,0
6782,7.846,5.908,14.809,0.168,0.116,0.244,0.072,0.105586012,0
6783,2.157,5.987,7.401,-0.021,-0.052,0.049,0.083,0.105586012,0
6784,0.915,4.466,2.52,0.104,0.188,0.184,0.078,0.105586012,0
6785,5.058,7.301,-1.31,0.077,0.341,0.164,0.094,0.105586012,0
6786,5.688,5.027,1.778,0.146,0.066,0.002,0.085,0.105586012,0
6787,2.339,2.484,4.533,0.16,0.167,0.165,0.084,0.105586012,0
6788,6.309,4.299,14.499,-0.005,0.132,0.102,0.09,0.105586012,0
6789,7.669,4.491,12.154,0.017,0.006,0.13,0.081,0.105586012,0
6790,3.504,1.11,4.31,0.095,0.136,0.16,0.08,0.105586012,0
6791,8.264,4.498,-1.266,0.147,0.096,0.092,0.118,0.105586012,0
6792,13.932,9.438,-0.71,0.086,0.095,0.045,0.083,0.105586012,0
6793,10.346,10.15,4.273,0.053,0.118,0.001,0.091,0.105586012,0
6794,8.125,14.551,11.544,-0.102,0.229,0.169,0.088,0.105586012,0
6795,12.072,5.976,17.334,0.018,-0.094,0.037,0.081,0.105586012,0
6796,6.104,5.742,8.49,-0.13,-0.064,-0.01,0.096,0.105586012,0
6797,4.336,4.307,0.61,0.057,0.01,-0.016,0.089,0.105586012,0
6798,8.219,2.666,-1.89,0.028,0.268,0.105,0.105,0.105586012,0
6799,5.933,1.045,0.905,-0.043,0.272,0.001,0.133,0.105586012,0
6800,4.126,3.125,2.475,-0.038,0.219,0.194,0.116,0.105586012,0
6801,6.567,7.329,12.18,-0.023,0.147,0.1,0.132,0.105586012,0
6802,5.561,10.727,11.742,0.034,0.129,-0.012,0.145,0.105586012,0
6803,-0.07,6.764,3.647,0.172,-0.014,-0.017,0.186,0.105586012,0
6804,2.865,6.904,0.174,0.085,0.012,0.008,0.177,0.105586012,0
6805,6.597,7.72,-0.641,0.083,0.066,0.04,0.168,0.105586012,0
6806,0.872,-2.054,1.754,-0.025,-0.073,0.113,0.084,0.105586012,0
6807,1.705,2.262,4.013,-0.01,0.003,0.004,-0.004,0.106011322,0
6808,3.658,8.898,-5.376,-0.038,0.376,-0.136,0.154,0.106011322,0
6809,7.77,-6.888,-1.459,-0.106,-0.172,0.042,0.203,0.106011322,0
6810,-1.161,-1.135,-1.774,0.099,-0.317,-0.009,0.164,0.106011322,0
6811,5.35,23.63,11.374,-0.021,0.285,-0.057,0.15,0.106011322,0
6812,10.196,-8.578,19.282,0.121,0.029,0.275,0.136,0.106011322,0
6813,1.464,-2.324,10.203,-0.122,-0.337,-0.174,0.186,0.106011322,0
6814,8.625,10.091,-3.123,-0.015,0.279,-0.091,0.121,0.106011322,0
6815,13.906,0.551,-3.114,-0.09,0.168,0.146,0.106,0.106011322,0
6816,12.505,-1.962,-0.503,0.104,-0.089,0.048,0.107,0.106011322,0
6817,6.241,28.356,5.327,0.146,0.08,-0.039,0.088,0.106011322,0
6818,14.124,9.816,19.9,0.021,0.214,0.196,0.076,0.106011322,0
6819,7.445,-0.047,18.271,0.145,-0.299,-0.128,0.079,0.106011322,0
6820,3.346,5.229,5.033,0.019,-0.066,-0.057,0.077,0.106011322,0
6821,5.554,5.186,-3.774,-0.057,0.203,-0.106,0.064,0.106011322,0
6822,10.379,-4.655,-3.221,-0.016,0.039,0.145,0.076,0.106011322,0
6823,-1.118,1.978,-1.435,0.019,-0.142,0.108,0.079,0.106011322,0
6824,5.61,20.882,11.348,-0.187,0.132,-0.23,0.099,0.106011322,0
6825,8.368,3.47,18.049,-0.228,0.02,-0.041,0.081,0.106011322,0
6826,-1.974,4.045,8.201,-0.084,-0.313,-0.078,0.098,0.106011322,0
6827,3.073,14.376,-1.225,-0.047,0.101,-0.224,0.113,0.106011322,0
6828,6.53,0.9,-1.023,0.052,0.143,0.133,0.1,0.106011322,0
6829,2.422,-6.873,-2.945,0.055,-0.225,0.075,0.11,0.106011322,0
6830,0.134,13.333,2.16,0.02,-0.03,-0.123,0.1,0.106011322,0
6831,10.837,0.81,17.617,0.023,0.031,-0.067,0.116,0.106011322,0
6832,5.176,-0.052,13.418,-0.047,-0.282,0.012,0.083,0.106011322,0
6833,4.472,6.214,2.264,0.023,0.02,-0.161,0.096,0.106011322,0
6834,8.956,10.18,-2.873,-0.019,0.194,-0.039,0.097,0.106011322,0
6835,16.027,0.225,-0.67,0.115,-0.15,0.223,0.101,0.106011322,0
6836,6.022,12.027,0.118,0.145,-0.041,-0.141,0.092,0.106011322,0
6837,11.351,23.865,14.462,0.038,0.189,0.033,0.083,0.106011322,0
6838,12.323,-0.761,21.732,-0.167,-0.042,-0.206,0.075,0.106011322,0
6839,0.548,3.858,10.381,-0.083,-0.135,-0.041,0.082,0.106011322,0
6840,4.842,7.425,-0.491,-0.081,0.16,-0.089,0.102,0.106011322,0
6841,9.437,-0.71,-3.649,0.059,0.017,0.148,0.075,0.106011322,0
6842,3.04,-3.946,-4.101,-0.054,-0.204,-0.161,0.075,0.106011322,0
6843,2.313,11.643,4.251,-0.006,0.06,-0.097,0.073,0.106011322,0
6844,8.967,5.536,16.238,-0.069,0.171,-0.017,0.083,0.106011322,0
6845,2.765,6.07,14.521,-0.031,-0.245,0.152,0.084,0.106011322,0
6846,0.296,9.2,4.102,-0.006,-0.093,-0.174,0.089,0.106011322,0
6847,2.661,9.845,-0.556,-0.02,0.157,0.047,0.093,0.106011322,0
6848,6.874,-3.977,-2.783,-0.051,-0.191,-0.027,0.088,0.106011322,0
6849,1.605,3.153,-0.172,-0.067,-0.134,-0.264,0.098,0.106011322,0
6850,6.985,8.393,15.22,-0.072,0.187,0.132,0.09,0.106011322,0
6851,5.938,0.109,17.84,-0.083,-0.149,0.114,0.09,0.106011322,0
6852,1.626,1.054,7.171,-0.059,-0.205,-0.192,0.1,0.106011322,0
6853,6.347,10.188,-2.117,-0.152,0.138,-0.21,0.083,0.106011322,0
6854,14.842,3.8,-1.932,-0.041,-0.1,-0.009,0.116,0.106011322,0
6855,7.653,6.883,-1.64,0.002,-0.117,-0.048,0.091,0.106011322,0
6856,8.309,24.379,8.539,-0.04,0.137,-0.019,0.093,0.106011322,0
6857,11.925,2.311,18.952,-0.001,0.007,-0.025,0.087,0.106011322,0
6858,5.194,4.768,13.381,-0.15,-0.107,-0.06,0.087,0.106011322,0
6859,5.047,4.301,3.669,0.058,-0.021,0.033,0.128,0.106011322,0
6860,5.924,-0.732,-3.273,-0.097,0.164,-0.009,0.109,0.106011322,0
6861,8.506,-2.402,-5.636,-0.006,-0.005,0.075,0.097,0.106011322,0
6862,2.033,7.007,0.467,-0.077,-0.017,-0.173,0.092,0.106011322,0
6863,3.274,11.994,11.407,0.031,0.107,0.078,0.089,0.106011322,0
6864,5.382,6.123,15.946,-0.032,0.067,0.174,0.101,0.106011322,0
6865,-1.823,7.057,8.514,-0.022,-0.253,-0.142,0.12,0.106011322,0
6866,-1.151,11.203,-2.313,-0.008,0.139,-0.049,0.108,0.106011322,0
6867,6.819,0.836,-3.843,0.017,0.096,0.108,0.119,0.106011322,0
6868,2.703,-1.118,-3.912,0.035,-0.137,-0.061,0.103,0.106011322,0
6869,3.57,12.048,9.066,0.006,0.035,-0.02,0.08,0.106011322,0
6870,8.929,-0.095,16.519,0.071,0.081,-0.071,0.117,0.106011322,0
6871,4.007,1.727,8.089,-0.232,-0.236,-0.203,0.097,0.106011322,0
6872,6.73,4.217,1.927,-0.038,0.116,-0.014,0.096,0.106011322,0
6873,11.828,7.89,-2.701,0.029,0.133,0.086,0.11,0.106011322,0
6874,13.171,5.507,-3.154,0.133,0.02,0.069,0.095,0.106011322,0
6875,8.739,12.984,4.19,0.08,0.172,0.097,0.095,0.106011322,0
6876,11.316,14.383,19.233,0.103,0.115,0.169,0.084,0.106011322,0
6877,8.786,9.628,16.042,0.075,-0.089,-0.005,0.091,0.106011322,0
6878,3.061,2.928,8.769,0.134,-0.027,0.082,0.104,0.106011322,0
6879,3.293,-0.291,-2.85,-0.003,0.317,0.076,0.097,0.106011322,0
6880,10.251,0.249,-6.46,0.092,0.052,0.064,0.09,0.106011322,0
6881,2.06,1.387,-0.894,0.06,0.042,0.043,0.091,0.106011322,0
6882,4.742,10.559,10.294,0.086,0.083,0.065,0.09,0.106011322,0
6883,7.229,7.185,18.738,-0.038,0.125,0.114,0.072,0.106011322,0
6884,-1.103,8.02,11.25,0.143,-0.025,0.078,0.098,0.106011322,0
6885,1.307,5.462,1.261,0.082,0.202,0.059,0.071,0.106011322,0
6886,6.631,3.606,-5.991,0.092,0.123,0.007,0.077,0.106011322,0
6887,5.919,2.047,-0.308,0.061,-0.004,-0.029,0.077,0.106011322,0
6888,2.437,5.992,8.907,0.095,0.239,0.296,0.081,0.106011322,0
6889,5.737,0.809,17.682,-0.018,0.142,0.235,0.076,0.106011322,0
6890,6.813,3.418,11.944,0.11,-0.153,-0.033,0.09,0.106011322,0
6891,3.185,-0.524,0.853,0.086,0.065,-0.057,0.087,0.106011322,0
6892,9.254,9.059,-3.745,0.048,0.217,0.1,0.086,0.106011322,0
6893,14.467,9.953,0.312,0.118,0.079,0.095,0.089,0.106011322,0
6894,10.082,11,7.455,0.147,0.148,0.099,0.076,0.106011322,0
6895,6.891,15.679,14.645,0.049,0.144,0.243,0.066,0.106011322,0
6896,11.198,6.055,17.42,0.116,-0.026,0.028,0.08,0.106011322,0
6897,3.774,4.937,6.959,0.041,-0.064,-0.001,0.079,0.106011322,0
6898,4.664,3.284,-0.869,0.114,0.028,0.113,0.078,0.106011322,0
6899,9.226,4.069,-1.697,0.029,0.051,0.043,0.106,0.106011322,0
6900,6.243,2.669,-0.456,-0.04,0.049,0.106,0.101,0.106011322,0
6901,3.142,2.203,3.928,0.054,0.157,0.01,0.101,0.106011322,0
6902,6.337,4.502,13.289,0.177,-0.081,0.013,0.098,0.106011322,0
6903,3.504,11.269,12.769,0.172,-0.149,0.035,0.078,0.106011322,0
6904,1.322,4.756,3.709,0.041,0.076,0.116,0.089,0.106011322,0
6905,5.681,5.987,-1.82,0.047,0.107,0.176,0.113,0.106011322,0
6906,6.421,6.266,-0.446,-0.078,0.258,0.133,0.105,0.106011322,0
6907,2.778,2.676,2.798,0.154,0.071,0.077,0.1,0.106011322,0
6908,5.327,2.569,13.707,0.172,0.091,-0.037,0.115,0.106011322,0
6909,8.579,5.651,15.932,0.034,-0.052,-0.103,0.153,0.106011322,0
6910,4.672,0.666,4.023,-0.035,0.076,0.092,0.149,0.106011322,0
6911,6.949,5.345,-1.192,0.087,0.027,0.092,0.143,0.106011322,0
6912,13.052,9.005,-3.329,0.047,0.109,0.132,0.129,0.106011322,0
6913,10.269,8.923,3.171,0.098,0.017,0.105,0.179,0.106011322,0
6914,9.406,9.687,10.01,-0.064,0.221,0.239,0.172,0.106011322,0
6915,12.009,8.66,17.777,0.002,0.258,0.113,0.157,0.106011322,0
6916,2.35,0.856,2.357,-0.187,0.237,0.151,0.092,0.106011322,0
6917,1.157,3.431,2.606,-0.041,-0.026,-0.057,-0.005,0.106436632,0
6918,17.211,-5.202,-1.751,0.046,-0.197,0.261,0.168,0.106436632,0
6919,4.819,9.694,1.466,0.143,-0.055,0.092,0.153,0.106436632,0
6920,11.336,31.379,17.102,0.093,0.127,-0.338,0.144,0.106436632,0
6921,13.589,-5.415,23.222,-0.097,-0.005,0.175,0.141,0.106436632,0
6922,2.467,-2.506,12.196,-0.104,-0.254,0.149,0.142,0.106436632,0
6923,7.024,7.364,-0.646,0.209,-0.038,-0.261,0.122,0.106436632,0
6924,9.587,-1.479,-6.049,-0.154,0.291,0.099,0.108,0.106436632,0
6925,5.527,-6.071,-2.736,0.029,-0.34,-0.035,0.101,0.106436632,0
6926,-0.245,14.196,4.158,-0.096,0.037,-0.439,0.098,0.106436632,0
6927,8.823,8.473,17.305,0.115,0.144,0.274,0.098,0.106436632,0
6928,4.679,0.901,17.312,0.05,-0.271,0.195,0.077,0.106436632,0
6929,0.346,8.489,2.168,-0.158,-0.084,-0.241,0.095,0.106436632,0
6930,1.071,11.06,-2.934,-0.165,0.215,-0.092,0.086,0.106436632,0
6931,8.16,-6.274,-2.156,0.085,-0.106,0.171,0.079,0.106436632,0
6932,-0.222,0.719,-1.172,-0.112,-0.086,-0.225,0.077,0.106436632,0
6933,6.599,17.552,12.018,-0.216,0.237,-0.37,0.11,0.106436632,0
6934,8.73,-4.833,18.549,-0.072,-0.067,0.103,0.101,0.106436632,0
6935,-0.029,1.168,6.442,-0.231,-0.213,-0.102,0.085,0.106436632,0
6936,8.802,10.582,-1.112,-0.073,0.156,-0.178,0.109,0.106436632,0
6937,15.969,1.268,-1.731,-0.104,0.041,0.009,0.111,0.106436632,0
6938,10.955,-0.183,-3.359,0.014,-0.382,-0.209,0.094,0.106436632,0
6939,6.726,26.387,6.283,0.13,0.05,0.1,0.096,0.106436632,0
6940,15.255,6.652,20.528,0.044,0.128,0.057,0.095,0.106436632,0
6941,6.19,2.746,17.234,-0.075,-0.198,0.08,0.09,0.106436632,0
6942,2.167,5.859,4.153,-0.109,-0.122,-0.15,0.092,0.106436632,0
6943,6.778,4.325,-3.621,-0.156,0.14,-0.173,0.088,0.106436632,0
6944,11.222,-8.297,-2.642,-0.223,-0.048,0.05,0.089,0.106436632,0
6945,-0.567,3.356,-1.203,0.06,-0.041,0.402,0.086,0.106436632,0
6946,6.456,17.365,11.537,-0.143,0.203,-0.027,0.092,0.106436632,0
6947,7.423,4.379,18.046,0.001,-0.285,-0.009,0.089,0.106436632,0
6948,-1.527,5.839,8.056,-0.126,-0.34,-0.253,0.074,0.106436632,0
6949,0.655,13.594,0.175,-0.119,0.1,-0.24,0.105,0.106436632,0
6950,6.986,0.909,-0.883,-0.08,-0.101,-0.057,0.095,0.106436632,0
6951,2.836,-3.256,-2.407,-0.041,-0.413,-0.154,0.092,0.106436632,0
6952,3.494,11.662,5.849,-0.074,-0.039,-0.243,0.103,0.106436632,0
6953,10.073,-0.588,20.572,-0.143,0.063,0.058,0.088,0.106436632,0
6954,3.502,2.128,13.946,-0.377,-0.317,-0.148,0.092,0.106436632,0
6955,6.837,7.678,2.651,-0.09,-0.161,-0.282,0.087,0.106436632,0
6956,11.406,9.642,-2.871,-0.135,0.039,-0.058,0.085,0.106436632,0
6957,15.147,0.567,-0.664,-0.164,-0.273,-0.144,0.096,0.106436632,0
6958,7.203,13.174,2.124,-0.069,-0.142,-0.182,0.078,0.106436632,0
6959,11.34,19.283,17.858,-0.168,0.081,-0.054,0.078,0.106436632,0
6960,10.247,0.698,20.424,-0.15,-0.344,-0.221,0.081,0.106436632,0
6961,0.918,6.318,9.445,-0.283,-0.31,-0.311,0.074,0.106436632,0
6962,4.847,5.454,-0.528,-0.251,-0.077,-0.259,0.082,0.106436632,0
6963,9.01,-1.618,-3.933,-0.143,-0.057,-0.012,0.084,0.106436632,0
6964,3.08,1.331,-5.05,-0.155,-0.259,-0.154,0.095,0.106436632,0
6965,1.262,11.036,5.845,0.013,-0.081,-0.039,0.099,0.106436632,0
6966,6.49,4.593,16.427,-0.072,0.038,0.027,0.089,0.106436632,0
6967,2.664,8.037,13.345,-0.125,-0.294,-0.058,0.082,0.106436632,0
6968,1.284,6.629,5.056,-0.069,-0.225,-0.198,0.085,0.106436632,0
6969,2.244,6.112,-2.114,-0.129,-0.006,-0.046,0.099,0.106436632,0
6970,7.602,-2.724,-3.091,-0.177,-0.255,-0.183,0.121,0.106436632,0
