time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE
9883,7.691,4.944,12.198,0.253,-0.124,0.095,0.122,0.094568624,0
9884,4.471,0.548,19.885,0.056,0.012,-0.044,0.101,0.094568624,0
9885,2.382,9.384,2.476,0.011,0.059,-0.085,0.144,0.094568624,0
9886,7.452,11.097,-7.056,0.009,-0.018,-0.11,0.099,0.094568624,0
9887,9.927,-7.37,0.345,0.13,-0.042,0.156,0.106,0.094568624,0
9888,5.736,15.18,3.493,-0.021,0.062,0.236,0.085,0.094568624,0
9889,13.441,20.269,13.207,-0.085,0.093,-0.06,0.087,0.094568624,0
9890,9.959,-3.418,20.79,0.095,0.036,-0.117,0.085,0.094568624,0
9891,3.636,2.275,8.858,0.098,0.078,-0.024,0.09,0.094568624,0
9892,9.816,8.445,-3.876,-0.074,0.074,0.062,0.095,0.094568624,0
9893,12.336,-1.734,-1.482,0.078,0.101,0.096,0.075,0.094568624,0
9894,2.341,5.686,-0.214,0.102,0.053,0.011,0.081,0.094568624,0
9895,5.774,21.393,4.631,0.176,0.042,-0.033,0.075,0.094568624,0
9896,9.123,2.419,19.917,-0.009,-0.009,0.102,0.091,0.094568624,0
9897,1.482,6.133,11.979,-0.044,0.116,-0.014,0.088,0.094568624,0
9898,1.62,8.618,0.224,0.012,0.104,0.07,0.105,0.094568624,0
9899,3.657,-3.704,-4.933,0.067,0.087,-0.015,0.087,0.094568624,0
9900,-2.057,-4.549,-3.364,0.136,0.032,0.005,0.092,0.094568624,0
9901,0.3,8.921,2.888,0.035,0.016,0.149,0.076,0.094568624,0
9902,6.448,-0.724,17.157,-0.013,0.079,0.004,0.095,0.094568624,0
9903,2.513,5.577,12.938,0.007,0.103,-0.007,0.083,0.094568624,0
9904,6.745,11.411,0.569,0.08,0.045,-0.002,0.108,0.094568624,0
9905,9.501,6.602,-7.024,0.006,-0.027,0.036,0.097,0.094568624,0
9906,8.102,-2.434,-1.291,0.107,0.004,0.129,0.109,0.094568624,0
9907,5.536,16.744,4.684,-0.022,-0.021,0.052,0.111,0.094568624,0
9908,12.936,3.335,18.325,0.028,-0.044,0.04,0.101,0.094568624,0
9909,10.624,2.393,18.776,-0.054,0.075,-0.128,0.106,0.094568624,0
9910,8.812,5.58,4.253,0.031,0.06,0.169,0.091,0.094568624,0
9911,11.323,6.322,-7.294,0.062,0.114,0.175,0.099,0.094568624,0
9912,9.899,0.076,-2.845,0.065,0.082,0.142,0.095,0.094568624,0
9913,3.12,10.772,1.941,0.084,0.033,0.125,0.098,0.094568624,0
9914,9.938,13.857,12.795,0.122,-0.033,-0.002,0.089,0.094568624,0
9915,9.577,10.018,17.074,0.103,0.04,0.111,0.075,0.094568624,0
9916,-0.423,2.756,6.169,0.095,0.133,0.086,0.101,0.094568624,0
9917,0.061,4.236,-3.552,0.088,0.118,0.024,0.102,0.094568624,0
9918,2.561,-2.976,-4.905,0.036,0.057,-0.015,0.096,0.094568624,0
9919,-3.361,1.505,-0.77,0.004,0.033,0.1,0.081,0.094568624,0
9920,2.465,7.852,8.056,-0.029,0.06,-0.041,0.09,0.094568624,0
9921,7.544,4.98,17.035,0.036,0.009,0.052,0.115,0.094568624,0
9922,-3.258,4.457,8.257,-0.053,0.037,-0.121,0.104,0.094568624,0
9923,6.19,6.936,-1.861,0.049,0.028,-0.076,0.113,0.094568624,0
9924,10.858,5.073,-3.469,-0.003,-0.001,0.03,0.103,0.094568624,0
9925,7.046,2.567,-2.116,0.037,-0.072,0.062,0.102,0.094568624,0
9926,8.191,15.743,10.579,0.068,-0.093,0.006,0.109,0.094568624,0
9927,15.352,0.801,21.564,0.028,-0.037,0.002,0.09,0.094568624,0
9928,6.53,1.389,12.962,-0.122,0.028,-0.122,0.113,0.094568624,0
9929,9.461,2.33,2.22,0.026,0.036,-0.022,0.088,0.094568624,0
9930,15.99,1.36,-6.975,0.02,-0.046,0.06,0.083,0.094568624,0
9931,7.78,6.087,-6.841,0.028,-0.039,0.184,0.091,0.094568624,0
9932,4.093,9.42,6.586,-0.03,-0.104,0.005,0.098,0.094568624,0
9933,10.502,8.743,19.632,0.06,-0.004,-0.103,0.081,0.094568624,0
9934,4.868,6.992,17.651,-0.051,-0.118,-0.15,0.087,0.094568624,0
9935,-0.561,-0.503,2.151,0.015,0.102,0.094,0.072,0.094568624,0
9936,5.706,-1.21,-7.96,0.023,0.123,0.105,0.087,0.094568624,0
9937,1.394,1.85,-3.844,-0.036,0.069,0.102,0.094,0.094568624,0
9938,-2.625,-2.113,7.235,0.024,-0.058,0.038,0.087,0.094568624,0
9939,5.52,5.445,15.293,0.005,0.023,-0.027,0.084,0.094568624,0
9940,6.8,8.25,14.428,0.018,0.101,-0.072,0.091,0.094568624,0
9941,0.304,0.55,2.546,0.084,0.009,-0.073,0.094,0.094568624,0
9942,11.613,9.57,-5.301,0.025,0.061,0.1,0.102,0.094568624,0
9943,11.679,8.491,-1.564,0.057,0.031,0.132,0.096,0.094568624,0
9944,3.604,4.429,5.349,0.066,0.052,0.037,0.103,0.094568624,0
9945,11.077,11.053,17.721,0.098,0.022,0.069,0.1,0.094568624,0
9946,15.263,4.736,18.753,0.088,0.093,-0.106,0.085,0.094568624,0
9947,1.424,-0.684,6.918,-0.149,0.005,-0.068,0.088,0.094568624,0
9948,10.229,6.945,-0.485,-0.027,0.047,0.062,0.096,0.094568624,0
9949,13.766,6.464,-3.617,0.042,0.057,-0.052,0.094,0.094568624,0
9950,1.818,5.647,-0.356,0.195,0.022,0.093,0.091,0.094568624,0
9951,6.924,11.035,9.87,0.073,-0.025,0.098,0.073,0.094568624,0
9952,12.342,9.573,15.645,0.046,-0.022,0.003,0.079,0.094568624,0
9953,0.832,7.506,7.397,-0.052,0.042,-0.022,0.102,0.094568624,0
9954,0.905,2.729,3.52,0.169,0.117,0,0.126,0.094568624,0
9955,7.139,5.074,-0.636,0.072,0.009,0.1,0.131,0.094568624,0
9956,-1.602,-0.006,-4.162,0.035,0.023,0.083,0.114,0.094568624,0
9957,0.58,-1.64,5.221,-0.042,0.031,0.138,0.15,0.094568624,0
9958,8.346,3.979,15.447,-0.041,0.024,-0.085,0.157,0.094568624,0
9959,2.833,9.326,12.681,-0.013,0.126,-0.089,0.187,0.094568624,0
9960,4.037,4.269,3.318,0.005,0.047,0.111,0.216,0.094568624,0
9961,14.327,9.454,-3.191,0.057,0.186,0.195,0.219,0.094568624,0
9962,6.988,8.958,-3.209,-0.001,-0.025,0.245,0.21,0.094568624,0
9963,4.208,0.853,8.838,0.092,-0.007,0.108,0.24,0.094568624,0
9964,14.241,11.928,22.394,0.06,0.113,0.089,0.249,0.094568624,0
9965,-0.213,-1.202,0.218,0.067,0.133,-0.033,0.134,0.094568624,0
9966,1.01,2.469,2.042,0.073,0.081,0.082,-0.005,0.094568624,0
9967,15.29,-11.67,29.202,0.125,-0.062,0.142,0.191,0.094568624,0
9968,2.795,-1.933,15.238,-0.178,0.028,-0.118,0.191,0.094568624,0
9969,12.215,14.28,-4.913,0.085,0.073,-0.049,0.18,0.094568624,0
9970,14.091,-0.959,-6.442,-0.038,0.134,0.253,0.171,0.094568624,0
9971,6.984,-2.109,-1.163,0.22,-0.036,0.032,0.16,0.094568624,0
9972,4.335,26.797,2.776,0.036,0.012,0.051,0.142,0.094568624,0
9973,11.814,6.593,15.646,0,-0.099,0.045,0.133,0.094568624,0
9974,5.107,0.3,20.253,0.061,-0.105,0.072,0.13,0.094568624,0
9975,2.184,8.282,-0.027,-0.012,-0.021,0.072,0.096,0.094568624,0
9976,1.048,4.042,-8.216,0.034,0.061,-0.064,0.101,0.094568624,0
9977,2.142,-16.957,0.96,0.032,-0.028,-0.078,0.098,0.094568624,0
9978,-2.876,8.282,-0.188,-0.147,0.025,0.028,0.09,0.094568624,0
9979,6.06,14.831,8.46,-0.087,-0.071,-0.022,0.095,0.094568624,0
9980,4.665,-2.013,19.78,0.083,-0.035,0,0.097,0.094568624,0
9981,4.025,7.48,4.439,-0.073,0.025,-0.015,0.094,0.094568624,0
9982,4.55,14.843,-7.454,-0.007,0.027,-0.243,0.089,0.094568624,0
9983,12.229,-6.614,-0.853,0.158,-0.11,-0.169,0.107,0.094568624,0
9984,4.604,9.781,1.838,0.008,-0.056,0.033,0.109,0.094568624,0
9985,13.549,25.289,7.097,-0.193,0.01,-0.023,0.113,0.094568624,0
9986,13.171,-7.424,25.236,0.078,0.016,0.027,0.107,0.094568624,0
9987,1.177,2.264,7.553,0.031,0.073,-0.144,0.098,0.094568624,0
9988,12.83,10.082,-7.522,-0.038,0.124,0.043,0.107,0.094568624,0
9989,13.581,-1.817,-3.698,0.02,0.116,0.071,0.095,0.094568624,0
9990,1.746,5.538,0.694,0.01,-0.038,-0.003,0.105,0.094568624,0
9991,6.721,26.922,4.787,0.015,-0.063,-0.092,0.102,0.094568624,0
9992,10.598,1.287,19.157,-0.065,-0.052,0.05,0.104,0.094568624,0
9993,0.721,0.637,11.16,-0.057,0.049,-0.028,0.112,0.094568624,0
9994,1.486,9.459,-4.1,0.007,0.118,-0.098,0.089,0.094568624,0
9995,4.741,-5.233,-5.753,0.107,0.076,-0.121,0.115,0.094568624,0
9996,-3.638,-8.91,-1.253,0.072,-0.044,-0.001,0.114,0.094568624,0
9997,1.78,14.485,2.42,0.011,-0.012,0.055,0.089,0.094568624,0
9998,7.664,-0.15,17.136,-0.134,0.062,0.035,0.111,0.094568624,0
9999,1.711,1.046,12.752,-0.095,0.045,-0.107,0.1,0.094568624,0
10000,8.126,13.851,-1.233,-0.054,-0.07,-0.103,0.118,0.094568624,0
10001,8.056,6.063,-5.524,0,-0.048,-0.057,0.109,0.094568624,0
10002,10.663,-6.212,-0.007,0.085,-0.011,0.218,0.116,0.094568624,0
10003,6.665,15.102,4.802,-0.065,0.041,0.158,0.089,0.094568624,0
10004,13.299,5.625,14.276,0.094,-0.083,0.024,0.079,0.094568624,0
10005,10.597,-0.016,21.416,-0.012,0.047,-0.144,0.08,0.094568624,0
10006,7.792,6.255,4.152,0.006,-0.024,0.008,0.098,0.094568624,0
10007,11.045,5.856,-6.462,-0.051,0.056,0.048,0.087,0.094568624,0
10008,11.72,-2.482,-2.677,0.011,-0.038,0.05,0.095,0.094568624,0
10009,2.021,9.098,-0.707,-0.037,-0.031,-0.007,0.085,0.094568624,0
10010,8.149,17.846,11.275,-0.035,-0.069,0.003,0.085,0.094568624,0
10011,8.846,3.472,19.282,0.028,-0.099,0.015,0.084,0.094568624,0
10012,0.106,5.423,8.183,-0.04,-0.034,0.04,0.098,0.094568624,0
10013,0.437,7.494,-3.769,-0.037,0.069,-0.041,0.086,0.094568624,0
10014,3.061,-5.363,-2.494,-0.059,-0.005,-0.113,0.094,0.094568624,0
10015,-4,-1.627,-1.613,-0.112,-0.118,-0.098,0.093,0.094568624,0
10016,3.737,10.817,5.362,-0.048,-0.088,-0.099,0.096,0.094568624,0
10017,6.604,0.159,18.886,0.018,-0.012,0.039,0.09,0.094568624,0
10018,0.145,4.92,8.907,-0.038,0,-0.206,0.092,0.094568624,0
10019,6.787,11.145,-1.421,-0.018,0.061,0.026,0.12,0.094568624,0
10020,10.404,3.385,-3.552,-0.047,-0.001,0.035,0.088,0.094568624,0
10021,6.252,1.19,-1.056,0.053,-0.03,0.134,0.12,0.094568624,0
10022,8.507,18.469,6.626,-0.008,-0.022,0.058,0.104,0.094568624,0
10023,16.24,-1.348,22.496,-0.062,-0.142,-0.107,0.103,0.094568624,0
10024,9.645,2.978,14.677,-0.072,-0.008,-0.082,0.097,0.094568624,0
10025,10.442,4.66,2.666,0.003,0.051,0.075,0.089,0.094568624,0
10026,13.788,1.093,-5.913,0.045,0.036,0.075,0.098,0.094568624,0
10027,8.29,2.765,-5.073,0.101,-0.008,0.08,0.09,0.094568624,0
10028,4.901,12.588,2.801,0.079,-0.02,0.06,0.094,0.094568624,0
10029,10.812,11.338,16.755,0.008,0.051,0.107,0.107,0.094568624,0
10030,7.193,5.38,17.128,0.003,0.032,-0.013,0.081,0.094568624,0
10031,-0.123,5.635,7.526,0.038,0.063,-0.026,0.086,0.094568624,0
10032,0.997,2.702,-3.437,0.071,0.02,-0.039,0.112,0.094568624,0
10033,2.944,-4.322,-4.24,0.067,0.099,0.059,0.078,0.094568624,0
10034,-3.757,0.314,2.378,0.032,0.034,0.077,0.091,0.094568624,0
10035,4.083,10.237,12.228,-0.006,0.02,0.036,0.084,0.094568624,0
10036,7.305,8.212,17.583,0.041,0.047,-0.1,0.119,0.094568624,0
10037,0.479,0.328,6.9,0.027,0.024,-0.031,0.093,0.094568624,0
10038,8.531,7.094,-2.456,0.002,0.008,0.059,0.131,0.094568624,0
10039,12.578,6.429,-6.78,-0.001,-0.034,0.083,0.107,0.094568624,0
10040,4.862,4.371,3.904,0.067,-0.012,0.127,0.098,0.094568624,0
10041,10.127,14.075,16.335,0.025,0.091,-0.067,0.086,0.094568624,0
10042,15.131,6.439,23.932,-0.005,0.016,-0.046,0.075,0.094568624,0
10043,3.179,1.576,11.425,-0.131,0.046,-0.073,0.088,0.094568624,0
10044,10.155,3.182,-2.48,-0.038,0.024,-0.024,0.085,0.094568624,0
10045,13.85,2.781,-7.631,-0.031,0.076,0.094,0.09,0.094568624,0
10046,1.543,6.776,-2.314,0.098,-0.024,0.034,0.085,0.094568624,0
10047,5.742,16.922,12.876,0.029,-0.031,0.035,0.073,0.094568624,0
10048,11.596,5.697,19.521,-0.039,0.005,0.074,0.089,0.094568624,0
10049,1.634,5.713,10.362,-0.093,0.065,-0.03,0.078,0.094568624,0
10050,0.69,1.876,1.268,0.025,0.044,-0.03,0.085,0.094568624,0
10051,5.915,2.839,-3.964,0.043,-0.034,0,0.085,0.094568624,0
10052,-0.62,1.13,-2.029,-0.12,-0.062,0.028,0.109,0.094568624,0
10053,-2.943,3.206,6.11,-0.073,-0.137,0.007,0.087,0.094568624,0
10054,6.968,2.85,17.107,0.041,0.048,-0.043,0.114,0.094568624,0
10055,5.209,9.701,13.498,0.049,0.037,0.005,0.093,0.094568624,0
10056,2.079,2.695,2.509,0.017,-0.02,-0.016,0.086,0.094568624,0
10057,13.464,12.585,-5.789,0.027,0.052,0.114,0.092,0.094568624,0
10058,9.723,8.155,-2.128,0.031,-0.033,0.103,0.086,0.094568624,0
10059,5.897,3.164,7.915,0.108,0.006,0.047,0.093,0.094568624,0
10060,11.72,11.65,17.374,0.033,-0.094,-0.064,0.078,0.094568624,0
10061,13.192,7.502,16.513,-0.119,0.013,0.042,0.079,0.094568624,0
10062,2.067,2.542,5.264,-0.076,0.037,-0.123,0.102,0.094568624,0
10063,10.444,6.477,-1.079,0.016,-0.058,-0.139,0.106,0.094568624,0
10064,10.281,6.799,-2.934,-0.031,-0.093,0.049,0.094,0.094568624,0
10065,3.21,5.807,1.197,-0.04,-0.054,0.259,0.12,0.094568624,0
10066,9.308,11.45,10.735,-0.111,0.039,0.068,0.14,0.094568624,0
10067,11.58,11.536,15.363,0.162,-0.015,-0.053,0.131,0.094568624,0
10068,-1.618,3.313,6.863,-0.15,-0.054,-0.109,0.135,0.094568624,0
10069,1.425,3.943,4.368,-0.014,0.03,-0.066,0.173,0.094568624,0
10070,7.803,3.39,-4.309,-0.076,0.062,0.142,0.175,0.094568624,0
10071,-5.145,-1.385,-2.801,0.051,0.037,0.058,0.18,0.094568624,0
10072,2.528,-1.28,9.059,0.042,-0.016,-0.097,0.209,0.094568624,0
10073,8.074,10.325,14.166,-0.118,-0.061,-0.093,0.195,0.094568624,0
10074,0.626,7.983,8.446,-0.048,0.066,-0.157,0.229,0.094568624,0
10075,0.821,1.793,3.78,-0.077,-0.081,-0.18,0.158,0.094568624,0
10076,0.996,2.617,1.132,-0.033,-0.043,-0.049,-0.005,0.094568624,0
10077,12.543,14.632,-9.711,-0.098,0.113,-0.101,0.227,0.094568624,0
10078,11.171,-2.758,-3.168,-0.102,0.069,0.096,0.204,0.094568624,0
10079,6.449,-3.94,-0.127,0.122,-0.061,0.075,0.183,0.094568624,0
10080,10.44,36.027,1.24,0.045,-0.132,-0.014,0.172,0.094568624,0
10081,13.85,-6.749,24.292,0.116,-0.009,-0.199,0.157,0.094568624,0
10082,7.559,-2.178,18.422,-0.243,0.074,-0.095,0.149,0.094568624,0
10083,13.165,9.176,-0.343,-0.041,0.038,0.08,0.134,0.094568624,0
10084,11.019,1.762,-8.595,-0.027,0.036,0.165,0.107,0.094568624,0
10085,8.383,-3.202,0.266,0.124,-0.053,0.072,0.104,0.094568624,0
10086,4.593,24.725,2.511,0.049,-0.051,-0.035,0.105,0.094568624,0
10087,12.17,10.075,12.603,-0.057,-0.172,-0.059,0.094,0.094568624,0
10088,6.124,-3.031,20.709,-0.006,-0.017,0.005,0.089,0.094568624,0
10089,1.621,6.556,0.683,0.023,0.042,0.033,0.087,0.094568624,0
10090,1.333,6.377,-8.506,0.041,0.083,-0.059,0.089,0.094568624,0
10091,3.997,-16.979,2.491,0.117,0.054,-0.005,0.084,0.094568624,0
10092,-3.567,5.143,1.578,0.005,0.117,-0.041,0.091,0.094568624,0
10093,6.812,18.85,6.981,-0.17,0.087,0.186,0.084,0.094568624,0
10094,7.126,-3.528,19.85,0.194,-0.124,0.057,0.121,0.094568624,0
10095,2.022,3.633,6.841,0.037,0.03,-0.004,0.115,0.094568624,0
10096,8.963,17.707,-7.335,-0.052,0.078,-0.076,0.105,0.094568624,0
10097,10.605,-5.329,1.601,0.005,-0.037,-0.08,0.107,0.094568624,0
10098,4.294,4.306,-0.289,0.202,0.045,0.086,0.116,0.094568624,0
10099,11.008,26.159,5.728,-0.075,0.016,0.058,0.104,0.094568624,0
10100,16.056,-5.707,25.303,0.019,-0.023,0.007,0.123,0.094568624,0
10101,2.066,-0.979,12.727,-0.022,0.087,-0.126,0.096,0.094568624,0
10102,11.624,9.657,-5.083,-0.046,0.058,0.144,0.137,0.094568624,0
10103,14.692,-1.123,-3.688,-0.01,0.008,0.086,0.1,0.094568624,0
10104,5.264,-0.365,-0.512,-0.002,-0.05,0.111,0.119,0.094568624,0
10105,5.062,23.305,3.213,0.091,-0.031,-0.057,0.086,0.094568624,0
10106,12.244,3.56,19.827,0.155,0.029,-0.032,0.095,0.094568624,0
10107,3.363,2.564,15.863,-0.001,0.069,0.001,0.1,0.094568624,0
10108,3.373,7.262,2.012,0.081,0.049,0.077,0.116,0.094568624,0
10109,2.075,1.158,-5.508,-0.061,0.035,0.041,0.106,0.094568624,0
10110,-0.391,-11.021,-0.312,0.08,-0.032,-0.087,0.095,0.094568624,0
10111,-2.755,7.682,1.461,0.082,-0.026,-0.013,0.104,0.094568624,0
10112,6.94,6.467,11.812,0.063,-0.106,0,0.1,0.094568624,0
10113,5.52,-0.275,17.724,0.058,0,0.048,0.101,0.094568624,0
10114,3.867,10.361,2.612,-0.042,0.014,-0.109,0.103,0.094568624,0
10115,8.314,13.478,-7.449,-0.013,0.014,-0.037,0.102,0.094568624,0
10116,10.448,-3.373,-1.069,0.089,-0.085,0.069,0.109,0.094568624,0
10117,4.717,10.113,2.537,0.022,-0.026,0.147,0.096,0.094568624,0
10118,13.408,16.792,13.082,-0.09,0.007,-0.104,0.074,0.094568624,0
10119,11.042,-0.733,22.171,0.071,0.003,-0.194,0.082,0.094568624,0
10120,5.052,3.35,7.571,-0.062,0.022,-0.102,0.089,0.094568624,0
10121,10.568,7.912,-3.82,-0.06,0.026,-0.05,0.08,0.094568624,0
10122,12.371,0.114,-2.804,0.029,-0.02,-0.075,0.097,0.094568624,0
10123,1.315,3.847,-0.612,-0.016,-0.046,-0.01,0.089,0.094568624,0
10124,8.112,21.153,5.933,-0.009,-0.085,-0.03,0.087,0.094568624,0
10125,10.94,2.391,20.773,-0.045,-0.032,0.025,0.098,0.094568624,0
10126,-1.082,4.967,12.639,-0.073,0.022,-0.148,0.092,0.094568624,0
10127,1.295,6.398,0.087,-0.035,0.027,-0.111,0.098,0.094568624,0
10128,5.037,-2.368,-3.372,0.06,-0.04,-0.149,0.104,0.094568624,0
10129,-1.913,-2.325,-3.264,0.048,-0.004,0.069,0.107,0.094568624,0
10130,1.616,11.53,5.477,0.005,-0.025,0.023,0.1,0.094568624,0
10131,7.187,0.543,16.065,-0.123,0.058,0.025,0.1,0.094568624,0
10132,1.983,3.743,14.789,-0.138,0.012,-0.224,0.095,0.094568624,0
10133,6.7,8.171,1.331,0.002,-0.024,-0.102,0.117,0.094568624,0
10134,10.619,7.966,-5.642,-0.057,-0.093,0.012,0.103,0.094568624,0
10135,9.279,0.871,-0.419,-0.019,-0.074,0.069,0.102,0.094568624,0
10136,5.251,10.364,5.886,-0.097,-0.01,0.112,0.092,0.094568624,0
10137,12.526,7.451,19.076,0.103,-0.102,0.01,0.082,0.094568624,0
10138,11.55,7.904,19.06,0.098,0.024,-0.125,0.078,0.094568624,0
10139,6.271,3.789,5.426,0.008,0.045,0.03,0.084,0.094568624,0
10140,10.091,4.115,-6.413,0,0.039,0.072,0.099,0.094568624,0
10141,10.985,2.134,-3.721,0.027,0.051,0.178,0.101,0.094568624,0
10142,2.754,9.092,-0.156,-0.054,0.046,0.085,0.089,0.094568624,0
10143,9.987,17.758,12.34,-0.052,0.023,-0.129,0.082,0.094568624,0
10144,11.309,13.112,18.057,0.117,-0.035,-0.11,0.082,0.094568624,0
10145,-1.93,6.018,6.937,0.024,0.024,0.001,0.075,0.094568624,0
10146,0.548,4.089,-1.854,-0.069,0.075,-0.021,0.118,0.094568624,0
10147,3.881,-5.247,-4.431,-0.022,0.093,0.002,0.11,0.094568624,0
10148,-3.537,-4.474,-1.556,-0.05,0.042,0.046,0.086,0.094568624,0
10149,2.466,9.939,7.941,0.002,-0.081,0.031,0.111,0.094568624,0
10150,6.184,6.682,16.921,0.057,0.037,-0.022,0.11,0.094568624,0
10151,-2.018,5.136,9.875,-0.021,0.101,-0.001,0.098,0.094568624,0
10152,5.271,7.212,-1.788,0.03,0.042,0.003,0.104,0.094568624,0
10153,13.28,8.78,-8.075,0.01,-0.003,0.146,0.076,0.094568624,0
10154,5.699,4.814,-4.655,0.043,-0.095,0.094,0.074,0.094568624,0
10155,6,12.267,11.69,0.066,0.002,0.144,0.08,0.094568624,0
10156,13.875,3.292,23.872,-0.083,0.013,0.007,0.072,0.094568624,0
10157,8.01,4.229,10.927,-0.046,0.036,-0.053,0.064,0.094568624,0
10158,8.455,-0.326,-1.753,0.097,0.087,-0.013,0.065,0.094568624,0
10159,16.533,8.826,-5.893,0.036,0.048,0.074,0.08,0.094568624,0
10160,6.812,6.178,-4,0.174,-0.007,0.132,0.083,0.094568624,0
10161,3.747,9.491,8.762,0.089,-0.134,0.068,0.094,0.094568624,0
10162,11.516,10.644,15.71,0.087,-0.048,0,0.093,0.094568624,0
10163,6.431,8.714,14.917,-0.05,0.119,-0.04,0.097,0.094568624,0
10164,-2.426,2.156,2.176,0.024,0.104,-0.078,0.094,0.094568624,0
10165,3.468,5.538,-3.439,0.005,0.044,-0.013,0.094,0.094568624,0
10166,2.071,1.686,-3.077,-0.096,-0.015,0.021,0.102,0.094568624,0
10167,-4.709,-0.889,3.883,0.045,0.022,0.011,0.09,0.094568624,0
10168,4.043,5.108,11.318,0.039,0.079,0.07,0.101,0.094568624,0
10169,7.336,6.602,13.62,0.085,0.097,-0.169,0.098,0.094568624,0
10170,-0.586,1.995,5.433,0.057,0.094,-0.022,0.092,0.094568624,0
10171,7.727,10.019,-2.029,0.108,0.062,-0.036,0.092,0.094568624,0
10172,10.459,8.235,-2.931,0.079,-0.061,0.124,0.101,0.094568624,0
10173,5.372,2.438,1.663,-0.115,-0.018,0.104,0.096,0.094568624,0
10174,9.559,8.294,15.333,0.222,0.054,-0.043,0.088,0.094568624,0
10175,16.572,5.925,17.055,0.129,0.097,-0.067,0.116,0.094568624,0
10176,3.474,2.086,6.101,0.017,0.12,-0.11,0.099,0.094568624,0
10177,9.596,1.806,0.453,-0.007,0.06,0.162,0.122,0.094568624,0
10178,14.191,8.533,-4.305,0.01,0.07,0.103,0.156,0.094568624,0
10179,3.604,3.264,-2.365,0.106,-0.003,0.054,0.177,0.094568624,0
10180,7.005,5.023,8.828,0.106,-0.064,-0.036,0.171,0.094568624,0
10181,11.331,7.446,18.415,-0.065,-0.059,0.029,0.133,0.094568624,0
10182,2.103,10.467,11.544,0.08,0.009,-0.131,0.2,0.094568624,0
10183,-0.465,3.345,3.771,0.108,0.045,-0.045,0.199,0.094568624,0
10184,8.029,2.124,-2.803,0.067,0.107,0.093,0.222,0.094568624,0
10185,-3.997,-2.084,0.583,0.098,0.096,0.038,0.137,0.094568624,0
10186,1.432,1.566,0.649,0.021,0.011,-0.01,-0.005,0.094568624,0
10187,1.636,-1.327,14.687,-0.09,0.059,0.121,0.211,0.094568624,0
10188,4.599,15.578,-3.123,-0.03,0.15,0.15,0.222,0.094568624,0
10189,1.007,-3.895,-7.586,0.031,0.106,-0.103,0.19,0.094568624,0
10190,-2.653,-14.549,-0.239,0.195,-0.048,-0.131,0.193,0.094568624,0
10191,-0.867,15.695,-1.013,0.176,0.038,-0.009,0.178,0.094568624,0
10192,7.812,2.33,15.75,0.02,0.101,0.339,0.155,0.094568624,0
10193,3.104,-3.651,17.395,0.013,0.034,0.171,0.161,0.094568624,0
10194,5.456,15.47,-1.068,-0.047,-0.026,-0.078,0.171,0.094568624,0
10195,6.205,10.276,-9.115,0.065,-0.017,-0.06,0.119,0.094568624,0
10196,10.803,-11.525,-0.087,0.12,-0.058,0.151,0.098,0.094568624,0
10197,5.48,20.483,2.337,-0.119,0.048,0.16,0.117,0.094568624,0
10198,15.424,13.446,13.701,-0.087,-0.099,-0.097,0.098,0.094568624,0
10199,10.292,-4.204,24.45,0.113,-0.067,-0.211,0.083,0.094568624,0
10200,7.237,6.588,5.908,0.002,0.04,-0.034,0.091,0.094568624,0
10201,12.427,6.29,-8.829,-0.111,0.004,-0.059,0.083,0.094568624,0
10202,11.362,-5.736,-3.567,-0.042,-0.03,0.03,0.092,0.094568624,0
10203,0.439,12.714,1.024,0.052,0.017,0.075,0.091,0.094568624,0
10204,9.344,28.702,6.371,-0.034,-0.076,-0.104,0.099,0.094568624,0
10205,10.325,-2.295,21.522,0.149,-0.05,-0.038,0.1,0.094568624,0
10206,-2.726,2.393,8.66,0.013,0.025,-0.061,0.096,0.094568624,0
10207,2.198,10.601,-7.382,-0.061,0.09,-0.019,0.109,0.094568624,0
10208,3.32,-9.963,-2.152,-0.066,-0.072,-0.165,0.102,0.094568624,0
10209,-4.048,-6.456,-0.628,-0.003,-0.067,-0.178,0.1,0.094568624,0
10210,1.557,19.966,2.535,-0.24,-0.026,0.074,0.101,0.094568624,0
10211,8.338,-0.661,18.606,0.027,-0.125,-0.034,0.106,0.094568624,0
10212,-1.018,-0.477,11.663,-0.078,-0.068,-0.14,0.121,0.094568624,0
10213,8.126,12.155,-3.92,0.031,0.048,-0.036,0.105,0.094568624,0
10214,12.252,2.474,-2.415,-0.099,-0.098,-0.038,0.098,0.094568624,0
10215,8.258,-4.508,-1.101,0.158,-0.091,0.102,0.11,0.094568624,0
10216,6.094,21.695,5.226,-0.032,-0.044,0.029,0.121,0.094568624,0
10217,14.324,-1.564,20.674,-0.068,-0.032,-0.049,0.105,0.094568624,0
10218,8.836,0.14,19.039,-0.133,-0.058,-0.075,0.085,0.094568624,0
10219,9.508,6.924,2.053,-0.044,-0.028,-0.002,0.092,0.094568624,0
10220,12.201,2.618,-5.789,-0.087,-0.105,0.047,0.098,0.094568624,0
10221,9.14,-4.317,0.247,0.029,-0.075,0.099,0.088,0.094568624,0
10222,2.72,13.703,2.107,-0.044,-0.143,-0.107,0.106,0.094568624,0
